59,"airport transfer available/surcharge, doctor on call, laundry service available, parking facilities available, front desk, multi cuisine restaurant, locker facility, local tour/travel desk, major credit cards accepted, 24 hour front desk, medical assistance available, welcome drinks, power backup, gardens, coffee shop/cafe, nature walk, campfire/bon fire, food facility, internet access free, room service(24 hours), internet/fax(reception area only)"
60,"basketball court, gift shop, health club/gym facility available, library, parking facilities available, multi cuisine restaurant, table tennis, 24 hour front desk, fitness equipment, conference facility, pool table, safari, badminttion court, food facility, room service(24 hours), guide/sightseeing service, parking facility"
61,"doctor on call, laundry service available, parking facilities available, front desk, local tour/travel desk, bike on rent, car rental, taxi services, food facility, guide/sightseeing service, room service"
62,"doctor on call, dry cleaning, internet access - surcharge, laundry service available, non smoking rooms, parking facilities available, front desk, multi cuisine restaurant, non smoking hotel, local tour/travel desk"
63,"airport transfer available/surcharge, doctor on call, dry cleaning, parking facilities available, front desk, 24 hour front desk, medical assistance available, welcome drinks, power backup, wake-up call/service, separate sitting area, newspapers in lobby, room service(24 hours), parking facility"
64,"barbecue area, doctor on call, dry cleaning, internet access - surcharge, laundry service available, parking facilities available, pets allowed, multi cuisine restaurant, local tour/travel desk, hookah lounge, welcome drinks, gardens, computer rental, dance performances(on demand), kitchen available(home cook food on request), cell phone rental, pick up and drop(rly station, bus stand, temple), veranda, open air restaurant/dining, transfers available, bike on rent, veg/non veg kitchens separate, shopping drop facility(on fixed timings), vegetarian food/jain food available, village visit(chargeable), car rental, taxi services, amphitheatre, karaoke, campfire/bon fire, food facility, internet access free, cook services, air/rail booking, baggage room, courier service, laptop available on hire, outdoor parking - secured, parking facility, internet access, restaurant, room service, public restrooms, speciality restaurant, stamps and mailing facility"
65,"doctor on call, front desk, room service(24 hours), guide/sightseeing service, outdoor parking - secured"
66,"parking facilities available, front desk, room service(24 hours), parking facility"
67,"laundry service available, parking facilities available, front desk, power backup, gardens, internet access free, outdoor parking - secured, parking facility, room service, porter services available, speciality restaurant"
68,"banquet facilities, doctor on call, dry cleaning, internet access - surcharge, laundry service available, parking facilities available, front desk, multi cuisine restaurant, local tour/travel desk, atm/banking, newspapers in lobby, room service(24 hours), parking facility"
69,"airport transfer available/surcharge, babysitting/ child care(surcharge), barbecue area, beauty salon - on charge, currency exchange, doctor on call, dry cleaning, gift shop, internet access - surcharge, laundry service available, library, lobby, non smoking rooms, parking facilities available, front desk, locker facility, non smoking hotel, local tour/travel desk, major credit cards accepted, 24 hour front desk, luggage storage, medical assistance available, welcome drinks, power backup, gardens, audio - visual equipment, computer rental, wedding services facility, translation services, multi lingual staff, exhibit space, wake-up call/service, suitable for children, separate sitting area, coffee shop/cafe, conference facility, smoking rooms, access via exterior corridors, atm/banking, fax machine, kitchen available(home cook food on request), multi - line phone, fire place available, free local calls, picnic area, cell phone rental, massage services, pick up and drop(rly station, bus stand, temple), skiing facility available, nature walk, smoking area, veranda, open air restaurant/dining, bike on rent, veg/non veg kitchens separate, horse ride(chargeable), shopping drop facility(on fixed timings), in house events, vegetarian food/jain food available, extra person/child - share the same room, village visit(chargeable), car rental, express laundry, kids play zone, oxygen cylinder(on request), meditation room, water dispenser available, self check - in, taxi services, board room, campfire/bon fire, food facility, drivers rest room, newspapers in lobby, yoga hall/classes, children's park, postal/parcel services, family room, room service(24 hours), cook services, air/rail booking, std/isd, baggage room, courier service, guide/sightseeing service, laptop available on hire, internet/fax(reception area only), adjoining rooms, outdoor parking - secured, outdoor parking - non secured, parking facility, internet access, restaurant, room service, fishing, ayurvedic facilities, trekking, fire safety, cctv, fire exit signs, first-aid kit at front desk, flower shop, full time operation for all 7 days, paid transfers, public restrooms, speciality restaurant, stamps and mailing facility, suites"
70,"doctor on call, dry cleaning, laundry service available, parking facilities available, local tour/travel desk, car rental"
71,"airport transfer available/surcharge, barbecue area, doctor on call, laundry service available, lift/elevator, lobby, parking facilities available, front desk, multi cuisine restaurant, local tour/travel desk, 24 hour front desk, luggage storage, medical assistance available, power backup, gardens, conference facility, smoking rooms, kitchen available(home cook food on request), fire place available, smoking area, bike on rent, veg/non veg kitchens separate, extra person/child - share the same room, car rental, taxi services, campfire/bon fire, food facility, internet access free, newspapers in lobby, family room, room service(24 hours), cook services, air/rail booking, courier service, guide/sightseeing service, outdoor parking - secured, parking facility, internet access, room service"
72,"airport transfer available/surcharge, bar/lounge, currency exchange, laundry service available, parking facilities available, front desk, multi cuisine restaurant, local tour/travel desk, hookah lounge, luggage storage, open air restaurant/dining, bike on rent, village visit(chargeable), car rental, taxi services, food facility, internet access free, spa services nearby, outdoor parking - non secured, parking facility, internet access, restaurant, room service, cctv, first-aid kit at front desk, full time operation for all 7 days, paid transfers, public restrooms"
73,"doctor on call, laundry service available, lobby, parking facilities available, front desk, local tour/travel desk, major credit cards accepted, 24 hour front desk, luggage storage, medical assistance available, power backup, room service, public restrooms"
74,"parking facilities available, multi cuisine restaurant, bike on rent, campfire/bon fire, outdoor parking - non secured"
75,"doctor on call, laundry service available, jacuzzi"
76,"currency exchange, doctor on call, dry cleaning, laundry service available, lobby, parking facilities available, front desk, multi cuisine restaurant, major credit cards accepted, 24 hour front desk, food facility, newspapers in lobby, room service(24 hours), parking facility"
77,"doctor on call, dry cleaning, health club/gym facility available, laundry service available, lobby, non smoking rooms, parking facilities available, non smoking hotel, 24 hour front desk, medical assistance available, power backup, fitness equipment, pool table, newspapers in lobby"
78,"airport transfer available/surcharge, doctor on call, laundry service available, parking facilities available, front desk, multi cuisine restaurant, local tour/travel desk, 24 hour front desk, luggage storage, welcome drinks, wake-up call/service, suitable for children, kitchen available(home cook food on request), nature walk, bike on rent, horse ride(chargeable), vegetarian food/jain food available, village visit(chargeable), car rental, taxi services, food facility, drivers rest room, newspapers in lobby, room service(24 hours), cook services, guide/sightseeing service, outdoor parking - secured, parking facility"
79,"bar/lounge, barbecue area, laundry service available, parking facilities available, front desk, multi cuisine restaurant, luggage storage, gardens, pick up and drop(rly station, bus stand, temple), bike on rent, village visit(chargeable), car rental, taxi services, spa services nearby, guide/sightseeing service, outdoor parking - non secured, parking facility, full time operation for all 7 days, speciality restaurant, suites"
80,"parking facilities available, gardens, parking facility"
81,"doctor on call, laundry service available, parking facilities available, front desk, multi cuisine restaurant, local tour/travel desk, newspapers in lobby, room service(24 hours), guide/sightseeing service, outdoor parking - secured, parking facility, internet access, room service"
82,"bathroom, toilet, free toiletries, seating area, cable channels, bar, room service, tour desk, dry cleaning, laundry"
83,"designated smoking area, towels, towels/sheets(extra fee), additional toilet, bathroom, free toiletries, wardrobe/closet, dressing room, outdoor furniture, barbecue, bbq facilities, balcony, terrace, shared kitchen, dining table, cleaning products, stovetop, kitchenware, electric kettle, clothes rack, tile/marble floor, private entrance, mountain view, garden view, dining area, sofa, flat-screen tv, cable channels, dvd player, grocery deliveries"
84,"designated smoking area, linen, towels, bathroom, toilet, patio, mosquito net, tile/marble floor, private entrance, fan, seating area, bar, room service, airport shuttle(surcharge), car hire, lockers, luggage storage, tour desk, currency exchange, daily maid service, ironing service, dry cleaning"
85,"toilet paper, towels, bath or shower, bathroom, toilet, garden view, sun terrace, bbq facilities, balcony, beachfront, massage, fishing, snack bar, restaurant(à la carte), bar, luggage storage, ticket service, currency exchange, mini-market on site, air conditioning, shops(on site), mosquito net, private entrance, car hire, packed lunches, safety deposit box, fan, barber/beauty shop, newspapers, safety deposit box"
86,"linen, towels, bath or shower, bathroom, toilet, free toiletries, bath, massage, spa and wellness centre, fitness centre, patio, balcony, shared kitchen, dining table, stovetop, kitchenware, kitchen, drying rack for clothing, fold-up bed, clothes rack, tile/marble floor, private entrance, city view, landmark view, mountain view, garden view, lake view, cycling, dining area, sofa, flat-screen tv, cable channels, tv, grocery deliveries, daily maid service, trouser press, ironing service, laundry"
87,"bathroom, toilet, sofa, luggage storage, tour desk, car hire, carpeted, fan"
88,"linen, towels, bathroom, toilet, outdoor pool(seasonal), bbq facilities, bicycle rental, children's playground, massage, restaurant(buffet), restaurant(à la carte), bar, daily maid service, shared lounge/tv area, lockers, luggage storage, car hire, packed lunches, mini-market on site, designated smoking area, shops(on site)"
89,"linen, towels, towels/sheets(extra fee), bathroom, toilet, terrace, clothes rack, fan, evening entertainment, cycling, children's playground, private check-in/check-out, wake-up service, express check-in/check-out, ironing service, laundry, 24-hour front desk, heating, safety deposit box, family rooms, non-smoking rooms, newspapers"
90,"internet access - surcharge, laundry service available, parking facilities available, front desk, power backup, room service(24 hours), outdoor parking - secured, parking facility, room service"
91,"doctor on call, laundry service available, parking facilities available, front desk, power backup, internet access free, newspapers in lobby, outdoor parking - secured, parking facility, room service, fire safety, first-aid kit at front desk, security at all hotel entrances"
92,"doctor on call, internet access - surcharge, laundry service available, lobby, front desk, local tour/travel desk, 24 hour front desk"
93,"doctor on call, laundry service available, parking facilities available, multi cuisine restaurant, locker facility, room service(24 hours), cook services, std/isd, parking facility"
94,"laundry service available, parking facilities available, front desk, 24 hour front desk, power backup, gardens, kitchen available(home cook food on request), smoking area, internet access free, newspapers in lobby, family room, room service(24 hours), parking facility"
95,"doctor on call, lobby, local tour/travel desk, 24 hour front desk"
96,"laundry service available, lobby, kitchen available(home cook food on request), safari, camel ride, open air restaurant/dining, transfers available, bike on rent, veg/non veg kitchens separate, car rental, food facility, internet access free, room service(24 hours), cook services, ro water purification system, restaurant"
97,"business center, doctor on call, laundry service available, parking facilities available, front desk, medical assistance available, nature walk, food facility, parking facility, room service"
98,"outdoor pool(seasonal), sun terrace, outdoor pool, bbq facilities, evening entertainment, water sport facilities(on site), nightclub/dj, entertainment staff, bikes available(free), diving, hiking, canoeing, library, bicycle rental, windsurfing, karaoke, children's playground, massage, spa and wellness centre, casino, fishing, fitness centre, special diet menus(on request), snack bar, restaurant(buffet), restaurant(à la carte), breakfast in the room, bar, private check-in/check-out, atm/cash machine on site, luggage storage, tour desk, currency exchange, express check-in/check-out, daily maid service, fax/photocopying, grocery deliveries, mini-market on site, shared lounge/tv area, airport shuttle(surcharge), airport shuttle(free), shuttle service(free), designated smoking area, air conditioning, shops(on site), car hire, packed lunches, chapel/shrine, gift shop, safety deposit box, barber/beauty shop, non-smoking rooms, newspapers, room service"
99,"24 hour front desk, laundry, room service, air conditioning"
100,"internet, air conditioning, housekeeping, doctor on call, 24 hour power supply, restaurant, 24 hour front desk, 24 hour room service, laundry, room service, currency exchange, free parking, car rental, taxi service"
101,"parking facilities available, power backup, transfers available, internet access free, room service(24 hours), parking facility"
102,"doctor on call, front desk, parking facility, room service, public restrooms"
103,"internet, air conditioning, adjoining rooms, housekeeping, doctor on call, travel desk, parking, free parking, outdoor parking, 24 hour front desk, laundry, room service, 24-hour security, free newspaper, front desk, phone service, wake-up call service"
104,"internet, air conditioning, housekeeping, complimentary wi-fi access, doctor on call, travel desk, parking, free parking, 24 hour front desk, laundry, room service, 24-hour security, front desk, phone service, wake-up call service"
105,"airport transfer available/surcharge, doctor on call, laundry service available, lobby, parking facilities available, front desk, local tour/travel desk, 24 hour front desk, medical assistance available, welcome drinks, multi lingual staff, wake-up call/service, suitable for children, grocery, kitchen available(home cook food on request), bike on rent, vegetarian food/jain food available, extra person/child - share the same room, car rental, taxi services, city shuttle service, food facility, room service(24 hours), spa services nearby, cook services, air/rail booking, courier service, guide/sightseeing service, outdoor parking - non secured"
106,"airport transfer available/surcharge, dry cleaning, laundry service available, parking facilities available, 24 hour front desk, catering, atm/banking, veranda, internet access free, newspapers in lobby, family room, room service(24 hours)"
107,"internet, air conditioning, doorman, housekeeping, complimentary wi-fi access, banquet facility, doctor on call, travel desk, parking, 24 hour front desk, 24 hour room service, laundry, room service, 24-hour security, catering service, front desk, wedding service, wake-up call service"
108,"travel desk, parking, free parking, indoor parking, transportation service, 24 hour front desk, room service, 24-hour security, doorman, housekeeping, doctor on call, front desk, phone service"
109,"sun terrace, bbq facilities, balcony, terrace, airport shuttle(surcharge), shuttle service(surcharge), concierge service, luggage storage, ticket service, tour desk, currency exchange, ironing service, dry cleaning, safety deposit box, non-smoking rooms, room service"
110,"housekeeping, air conditioning, internet, library, complimentary wi-fi access, doorman, doctor on call, travel desk, transportation service, car rental, laundry, dry cleaning, 24-hour security, front desk"
111,"laundry service available, lobby, front desk, local tour/travel desk, 24 hour front desk, power backup"
112,"air conditioning, bar, air conditioning, complimentary wi-fi access, room service, laundry, room service, parking, transportation service, car rental, railway station transfer, taxi service, guide service, 24/7 power, smoking room"
113,"internet, air conditioning, adjoining rooms, housekeeping, complimentary wi-fi access, restaurant, travel desk, transportation service, 24 hour front desk, laundry, room service, front desk"
114,"laundry service available, front desk, multi cuisine restaurant, internet access free, room service(24 hours)"
115,"air conditioning, doorman, housekeeping, laundry, room service, parking, outdoor parking, 24-hour security, front desk"
